date,transactions
2017-07-15,83261.6837978187
2017-07-16,83261.68372692328
2017-07-17,83261.68414145449
2017-07-18,83261.68470334544
2017-07-19,83261.68498143846
2017-07-20,83261.68479107047
2017-07-21,83261.68432712407
2017-07-22,83261.68396108798
2017-07-23,83261.68394117692
2017-07-24,83261.68424712005
2017-07-25,83261.68463113054
2017-07-26,83261.6848012
2017-07-27,83261.68464825675
2017-07-28,83261.68432192356
2017-07-29,83261.68408127784
2017-07-30,83261.68408769782
2017-07-31,83261.68431158602
2017-08-01,83261.68457281281
2017-08-02,83261.68467454368
2017-08-03,83261.68455449416
2017-08-04,83261.68432603145
2017-08-05,83261.68416904192
2017-08-06,83261.68418741826
2017-08-07,83261.68435002575
2017-08-08,83261.68452687541
2017-08-09,83261.6845859495
2017-08-10,83261.68449340764
2017-08-11,83261.68433419503
2017-08-12,83261.68423266627
2017-08-13,83261.68425495137
2017-08-14,83261.68437224888
2017-08-15,83261.68449137537
