date,transactions
2017-05-10,80262.0
2017-05-11,80863.0
2017-05-12,88068.0
2017-05-13,99611.0
2017-05-14,93135.0
2017-05-15,83275.0
2017-05-16,83504.0
2017-05-17,79719.0
2017-05-18,75262.0
2017-05-19,79604.0
2017-05-20,94115.0
2017-05-21,91610.0
2017-05-22,77125.0
2017-05-23,81063.0
2017-05-24,81405.0
2017-05-25,75159.0
2017-05-26,82021.0
2017-05-27,91798.0
2017-05-28,87188.0
2017-05-29,80624.0
2017-05-30,78531.0
2017-05-31,78434.0
2017-06-01,73746.0
2017-06-02,79541.0
2017-06-03,87841.0
2017-06-04,83646.0
2017-06-05,75798.0
2017-06-06,75043.0
2017-06-07,80262.0
2017-06-08,80863.0
2017-06-09,88068.0
2017-06-10,99611.0
2017-06-11,93135.0
2017-06-12,83275.0
2017-06-13,83504.0
2017-06-14,79719.0
2017-06-15,75262.0
2017-06-16,79604.0
2017-06-17,94115.0
2017-06-18,91610.0
2017-06-19,77125.0
2017-06-20,81063.0
2017-06-21,81405.0
2017-06-22,75159.0
2017-06-23,82021.0
2017-06-24,91798.0
2017-06-25,87188.0
2017-06-26,80624.0
2017-06-27,78531.0
2017-06-28,78434.0
2017-06-29,73746.0
2017-06-30,79541.0
2017-07-01,87841.0
2017-07-02,83646.0
2017-07-03,75798.0
2017-07-04,75043.0
2017-07-05,80262.0
2017-07-06,80863.0
2017-07-07,88068.0
2017-07-08,99611.0
2017-07-09,93135.0
2017-07-10,83275.0
2017-07-11,83504.0
2017-07-12,79719.0
2017-07-13,75262.0
2017-07-14,79604.0
2017-07-15,94115.0
2017-07-16,91610.0
2017-07-17,77125.0
2017-07-18,81063.0
2017-07-19,81405.0
2017-07-20,75159.0
2017-07-21,82021.0
2017-07-22,91798.0
2017-07-23,87188.0
2017-07-24,80624.0
2017-07-25,78531.0
2017-07-26,78434.0
2017-07-27,73746.0
2017-07-28,79541.0
2017-07-29,87841.0
2017-07-30,83646.0
2017-07-31,75798.0
2017-08-01,75043.0
2017-08-02,80262.0
2017-08-03,80863.0
2017-08-04,88068.0
2017-08-05,99611.0
2017-08-06,93135.0
2017-08-07,83275.0
2017-08-08,83504.0
2017-08-09,79719.0
2017-08-10,75262.0
2017-08-11,79604.0
2017-08-12,94115.0
2017-08-13,91610.0
2017-08-14,77125.0
2017-08-15,81063.0
