date,transactions
2016-12-28,83169.24722215517
2016-12-29,83169.24722215517
2016-12-30,83169.24722215517
2016-12-31,83169.24722215517
2017-01-01,83169.24722215517
2017-01-02,83169.24722215517
2017-01-03,83169.24722215517
2017-01-04,83169.24722215517
2017-01-05,83169.24722215517
2017-01-06,83169.24722215517
2017-01-07,83169.24722215517
2017-01-08,83169.24722215517
2017-01-09,83169.24722215517
2017-01-10,83169.24722215517
2017-01-11,83169.24722215517
2017-01-12,83169.24722215517
2017-01-13,83169.24722215517
2017-01-14,83169.24722215517
2017-01-15,83169.24722215517
2017-01-16,83169.24722215517
2017-01-17,83169.24722215517
2017-01-18,83169.24722215517
2017-01-19,83169.24722215517
2017-01-20,83169.24722215517
2017-01-21,83169.24722215517
2017-01-22,83169.24722215517
2017-01-23,83169.24722215517
2017-01-24,83169.24722215517
2017-01-25,83169.24722215517
2017-01-26,83169.24722215517
2017-01-27,83169.24722215517
2017-01-28,83169.24722215517
2017-01-29,83169.24722215517
2017-01-30,83169.24722215517
2017-01-31,83169.24722215517
2017-02-01,83169.24722215517
2017-02-02,83169.24722215517
2017-02-03,83169.24722215517
2017-02-04,83169.24722215517
2017-02-05,83169.24722215517
2017-02-06,83169.24722215517
2017-02-07,83169.24722215517
2017-02-08,83169.24722215517
2017-02-09,83169.24722215517
2017-02-10,83169.24722215517
2017-02-11,83169.24722215517
2017-02-12,83169.24722215517
2017-02-13,83169.24722215517
2017-02-14,83169.24722215517
2017-02-15,83169.24722215517
2017-02-16,83169.24722215517
2017-02-17,83169.24722215517
2017-02-18,83169.24722215517
2017-02-19,83169.24722215517
2017-02-20,83169.24722215517
2017-02-21,83169.24722215517
2017-02-22,83169.24722215517
2017-02-23,83169.24722215517
2017-02-24,83169.24722215517
2017-02-25,83169.24722215517
2017-02-26,83169.24722215517
2017-02-27,83169.24722215517
2017-02-28,83169.24722215517
2017-03-01,83169.24722215517
2017-03-02,83169.24722215517
2017-03-03,83169.24722215517
2017-03-04,83169.24722215517
2017-03-05,83169.24722215517
2017-03-06,83169.24722215517
2017-03-07,83169.24722215517
2017-03-08,83169.24722215517
2017-03-09,83169.24722215517
2017-03-10,83169.24722215517
2017-03-11,83169.24722215517
2017-03-12,83169.24722215517
2017-03-13,83169.24722215517
2017-03-14,83169.24722215517
2017-03-15,83169.24722215517
2017-03-16,83169.24722215517
2017-03-17,83169.24722215517
2017-03-18,83169.24722215517
2017-03-19,83169.24722215517
2017-03-20,83169.24722215517
2017-03-21,83169.24722215517
2017-03-22,83169.24722215517
2017-03-23,83169.24722215517
2017-03-24,83169.24722215517
2017-03-25,83169.24722215517
2017-03-26,83169.24722215517
2017-03-27,83169.24722215517
2017-03-28,83169.24722215517
2017-03-29,83169.24722215517
2017-03-30,83169.24722215517
2017-03-31,83169.24722215517
2017-04-01,83169.24722215517
2017-04-02,83169.24722215517
2017-04-03,83169.24722215517
2017-04-04,83169.24722215517
2017-04-05,83169.24722215517
2017-04-06,83169.24722215517
2017-04-07,83169.24722215517
2017-04-08,83169.24722215517
2017-04-09,83169.24722215517
2017-04-10,83169.24722215517
2017-04-11,83169.24722215517
2017-04-12,83169.24722215517
2017-04-13,83169.24722215517
2017-04-14,83169.24722215517
2017-04-15,83169.24722215517
2017-04-16,83169.24722215517
2017-04-17,83169.24722215517
2017-04-18,83169.24722215517
2017-04-19,83169.24722215517
2017-04-20,83169.24722215517
2017-04-21,83169.24722215517
2017-04-22,83169.24722215517
2017-04-23,83169.24722215517
2017-04-24,83169.24722215517
2017-04-25,83169.24722215517
2017-04-26,83169.24722215517
2017-04-27,83169.24722215517
2017-04-28,83169.24722215517
2017-04-29,83169.24722215517
2017-04-30,83169.24722215517
2017-05-01,83169.24722215517
2017-05-02,83169.24722215517
2017-05-03,83169.24722215517
2017-05-04,83169.24722215517
2017-05-05,83169.24722215517
2017-05-06,83169.24722215517
2017-05-07,83169.24722215517
2017-05-08,83169.24722215517
2017-05-09,83169.24722215517
2017-05-10,83169.24722215517
2017-05-11,83169.24722215517
2017-05-12,83169.24722215517
2017-05-13,83169.24722215517
2017-05-14,83169.24722215517
2017-05-15,83169.24722215517
2017-05-16,83169.24722215517
2017-05-17,83169.24722215517
2017-05-18,83169.24722215517
2017-05-19,83169.24722215517
2017-05-20,83169.24722215517
2017-05-21,83169.24722215517
2017-05-22,83169.24722215517
2017-05-23,83169.24722215517
2017-05-24,83169.24722215517
2017-05-25,83169.24722215517
2017-05-26,83169.24722215517
2017-05-27,83169.24722215517
2017-05-28,83169.24722215517
2017-05-29,83169.24722215517
2017-05-30,83169.24722215517
2017-05-31,83169.24722215517
2017-06-01,83169.24722215517
2017-06-02,83169.24722215517
2017-06-03,83169.24722215517
2017-06-04,83169.24722215517
2017-06-05,83169.24722215517
2017-06-06,83169.24722215517
2017-06-07,83169.24722215517
2017-06-08,83169.24722215517
2017-06-09,83169.24722215517
2017-06-10,83169.24722215517
2017-06-11,83169.24722215517
2017-06-12,83169.24722215517
2017-06-13,83169.24722215517
2017-06-14,83169.24722215517
2017-06-15,83169.24722215517
2017-06-16,83169.24722215517
2017-06-17,83169.24722215517
2017-06-18,83169.24722215517
2017-06-19,83169.24722215517
2017-06-20,83169.24722215517
2017-06-21,83169.24722215517
2017-06-22,83169.24722215517
2017-06-23,83169.24722215517
2017-06-24,83169.24722215517
2017-06-25,83169.24722215517
2017-06-26,83169.24722215517
2017-06-27,83169.24722215517
2017-06-28,83169.24722215517
2017-06-29,83169.24722215517
2017-06-30,83169.24722215517
2017-07-01,83169.24722215517
2017-07-02,83169.24722215517
2017-07-03,83169.24722215517
2017-07-04,83169.24722215517
2017-07-05,83169.24722215517
2017-07-06,83169.24722215517
2017-07-07,83169.24722215517
2017-07-08,83169.24722215517
2017-07-09,83169.24722215517
2017-07-10,83169.24722215517
2017-07-11,83169.24722215517
2017-07-12,83169.24722215517
2017-07-13,83169.24722215517
2017-07-14,83169.24722215517
2017-07-15,83169.24722215517
2017-07-16,83169.24722215517
2017-07-17,83169.24722215517
2017-07-18,83169.24722215517
2017-07-19,83169.24722215517
2017-07-20,83169.24722215517
2017-07-21,83169.24722215517
2017-07-22,83169.24722215517
2017-07-23,83169.24722215517
2017-07-24,83169.24722215517
2017-07-25,83169.24722215517
2017-07-26,83169.24722215517
2017-07-27,83169.24722215517
2017-07-28,83169.24722215517
2017-07-29,83169.24722215517
2017-07-30,83169.24722215517
2017-07-31,83169.24722215517
2017-08-01,83169.24722215517
2017-08-02,83169.24722215517
2017-08-03,83169.24722215517
2017-08-04,83169.24722215517
2017-08-05,83169.24722215517
2017-08-06,83169.24722215517
2017-08-07,83169.24722215517
2017-08-08,83169.24722215517
2017-08-09,83169.24722215517
2017-08-10,83169.24722215517
2017-08-11,83169.24722215517
2017-08-12,83169.24722215517
2017-08-13,83169.24722215517
2017-08-14,83169.24722215517
2017-08-15,83169.24722215517
