date,transactions
2013-04-09,71416.0
2013-04-10,73989.0
2013-04-11,71907.0
2013-04-12,75403.0
2013-04-13,92166.0
2013-04-14,86803.0
2013-04-15,76251.0
2013-04-16,74187.0
2013-04-17,74529.0
2013-04-18,68343.0
2013-04-19,73119.0
2013-04-20,92014.0
2013-04-21,87401.0
2013-04-22,75157.0
2013-04-23,71657.0
2013-04-24,73003.0
2013-04-25,68917.0
2013-04-26,72813.0
2013-04-27,89825.0
2013-04-28,86773.0
2013-04-29,72009.0
2013-04-30,73513.0
2013-05-01,90548.0
2013-05-02,73639.0
2013-05-03,76685.0
2013-05-04,96689.0
2013-05-05,95212.0
2013-05-06,76383.0
2013-05-07,72563.0
2013-05-08,74802.0
2013-05-09,75025.0
2013-05-10,80282.0
2013-05-11,111484.0
2013-05-12,89790.0
2013-05-13,75625.0
2013-05-14,71589.0
2013-05-15,74401.0
2013-05-16,71287.0
2013-05-17,74705.0
2013-05-18,91973.0
2013-05-19,89031.0
2013-05-20,74613.0
2013-05-21,70601.0
2013-05-22,71763.0
2013-05-23,70843.0
2013-05-24,78945.0
2013-05-25,85230.0
2013-05-26,81869.0
2013-05-27,72144.0
2013-05-28,71801.0
2013-05-29,73970.0
2013-05-30,77052.0
2013-05-31,76921.0
2013-06-01,101740.0
2013-06-02,98018.0
2013-06-03,80648.0
2013-06-04,76213.0
2013-06-05,77605.0
2013-06-06,72282.0
2013-06-07,79014.0
2013-06-08,89783.0
2013-06-09,89751.0
2013-06-10,74546.0
2013-06-11,68636.0
2013-06-12,73386.0
2013-06-13,69703.0
2013-06-14,76434.0
2013-06-15,102541.0
2013-06-16,87839.0
2013-06-17,76236.0
2013-06-18,73179.0
2013-06-19,68613.0
2013-06-20,69984.0
2013-06-21,73717.0
2013-06-22,88681.0
2013-06-23,86152.0
2013-06-24,73403.0
2013-06-25,70549.0
2013-06-26,71009.0
2013-06-27,67340.0
2013-06-28,74172.0
2013-06-29,93531.0
2013-06-30,87501.0
2013-07-01,81850.0
2013-07-02,79187.0
2013-07-03,78437.0
2013-07-04,75664.0
2013-07-05,77710.0
2013-07-06,92132.0
2013-07-07,87219.0
2013-07-08,77464.0
2013-07-09,73041.0
2013-07-10,73319.0
2013-07-11,68662.0
2013-07-12,73261.0
2013-07-13,88063.0
2013-07-14,81622.0
2013-07-15,76717.0
2013-07-16,75755.0
2013-07-17,73859.0
2013-07-18,69399.0
2013-07-19,73231.0
2013-07-20,87653.0
2013-07-21,80799.0
2013-07-22,75771.0
2013-07-23,73650.0
2013-07-24,72876.0
2013-07-25,70760.0
2013-07-26,74270.0
2013-07-27,86632.0
2013-07-28,79729.0
2013-07-29,72911.0
2013-07-30,72512.0
2013-07-31,77813.0
2013-08-01,78740.0
2013-08-02,79127.0
2013-08-03,93926.0
2013-08-04,86805.0
2013-08-05,82080.0
2013-08-06,77927.0
2013-08-07,77426.0
2013-08-08,72592.0
2013-08-09,77361.0
2013-08-10,85444.0
2013-08-11,80268.0
2013-08-12,76317.0
2013-08-13,74660.0
2013-08-14,74211.0
2013-08-15,74220.0
2013-08-16,79668.0
2013-08-17,88888.0
2013-08-18,83247.0
2013-08-19,77100.0
2013-08-20,76629.0
2013-08-21,76613.0
2013-08-22,71220.0
2013-08-23,75844.0
2013-08-24,87502.0
2013-08-25,82558.0
2013-08-26,76173.0
2013-08-27,73568.0
2013-08-28,74979.0
2013-08-29,71897.0
2013-08-30,77749.0
2013-08-31,96400.0
2013-09-01,95871.0
2013-09-02,84388.0
2013-09-03,79834.0
2013-09-04,80360.0
2013-09-05,74704.0
2013-09-06,74579.0
2013-09-07,95846.0
2013-09-08,94015.0
2013-09-09,77169.0
2013-09-10,72483.0
2013-09-11,74287.0
2013-09-12,68478.0
2013-09-13,73019.0
2013-09-14,92336.0
2013-09-15,90410.0
2013-09-16,77189.0
2013-09-17,72907.0
2013-09-18,72512.0
2013-09-19,67209.0
2013-09-20,74285.0
2013-09-21,91544.0
2013-09-22,87513.0
2013-09-23,75213.0
2013-09-24,70348.0
2013-09-25,71613.0
2013-09-26,66914.0
2013-09-27,72409.0
2013-09-28,91304.0
2013-09-29,87268.0
2013-09-30,74455.0
2013-10-01,80690.0
2013-10-02,80520.0
2013-10-03,73793.0
2013-10-04,78169.0
2013-10-05,97345.0
2013-10-06,91143.0
2013-10-07,77290.0
2013-10-08,73728.0
2013-10-09,73206.0
2013-10-10,71249.0
2013-10-11,80838.0
2013-10-12,85003.0
2013-10-13,83357.0
2013-10-14,72589.0
2013-10-15,71021.0
2013-10-16,73902.0
2013-10-17,70806.0
2013-10-18,71837.0
2013-10-19,93205.0
2013-10-20,91210.0
2013-10-21,74337.0
2013-10-22,69581.0
2013-10-23,71321.0
2013-10-24,67609.0
2013-10-25,72010.0
2013-10-26,89451.0
2013-10-27,86852.0
2013-10-28,73374.0
2013-10-29,69205.0
2013-10-30,72246.0
2013-10-31,71553.0
2013-11-01,79385.0
2013-11-02,93949.0
2013-11-03,91085.0
2013-11-04,79630.0
2013-11-05,76352.0
2013-11-06,76148.0
2013-11-07,70599.0
2013-11-08,74646.0
2013-11-09,91367.0
2013-11-10,91689.0
2013-11-11,75194.0
2013-11-12,72225.0
2013-11-13,71600.0
2013-11-14,67268.0
2013-11-15,74804.0
2013-11-16,94069.0
2013-11-17,90357.0
2013-11-18,76133.0
2013-11-19,71496.0
2013-11-20,74998.0
2013-11-21,69198.0
2013-11-22,73466.0
2013-11-23,91187.0
2013-11-24,87771.0
2013-11-25,73966.0
2013-11-26,70690.0
2013-11-27,71571.0
2013-11-28,69896.0
2013-11-29,74816.0
2013-11-30,94311.0
2013-12-01,96910.0
2013-12-02,82768.0
2013-12-03,79820.0
2013-12-04,80529.0
2013-12-05,77466.0
2013-12-06,80763.0
2013-12-07,95160.0
2013-12-08,92142.0
2013-12-09,80274.0
2013-12-10,79326.0
2013-12-11,82055.0
2013-12-12,80045.0
2013-12-13,84558.0
2013-12-14,101340.0
2013-12-15,102239.0
2013-12-16,92585.0
2013-12-17,94103.0
2013-12-18,102356.0
2013-12-19,109267.0
2013-12-20,106238.0
2013-12-21,121425.0
2013-12-22,118997.0
2013-12-23,145876.0
2013-12-24,155846.0
2013-12-25,
2013-12-26,96002.0
2013-12-27,98330.0
2013-12-28,102858.0
2013-12-29,88729.0
2013-12-30,117645.0
2013-12-31,117214.0
2014-01-01,1327.0
2014-01-02,90716.0
2014-01-03,84488.0
2014-01-04,101361.0
2014-01-05,93475.0
2014-01-06,77784.0
2014-01-07,75361.0
2014-01-08,77204.0
2014-01-09,72575.0
2014-01-10,75302.0
2014-01-11,94661.0
2014-01-12,89216.0
2014-01-13,75590.0
2014-01-14,71724.0
2014-01-15,74904.0
2014-01-16,73914.0
2014-01-17,75507.0
2014-01-18,92853.0
2014-01-19,88313.0
2014-01-20,74870.0
2014-01-21,74384.0
2014-01-22,72600.0
2014-01-23,69863.0
2014-01-24,74881.0
2014-01-25,89619.0
2014-01-26,86186.0
2014-01-27,73833.0
2014-01-28,71475.0
2014-01-29,70343.0
2014-01-30,69738.0
2014-01-31,79461.0
2014-02-01,100397.0
2014-02-02,91157.0
2014-02-03,82999.0
2014-02-04,78774.0
2014-02-05,79153.0
2014-02-06,75574.0
2014-02-07,78958.0
2014-02-08,92697.0
2014-02-09,83507.0
2014-02-10,78191.0
2014-02-11,75239.0
2014-02-12,79051.0
2014-02-13,82922.0
2014-02-14,92671.0
2014-02-15,93175.0
2014-02-16,88232.0
2014-02-17,76721.0
2014-02-18,73438.0
2014-02-19,73514.0
2014-02-20,71024.0
2014-02-21,75172.0
2014-02-22,93092.0
2014-02-23,80419.0
2014-02-24,77401.0
2014-02-25,72686.0
2014-02-26,74042.0
2014-02-27,73390.0
2014-02-28,84571.0
2014-03-01,102182.0
2014-03-02,79124.0
2014-03-03,76019.0
2014-03-04,81818.0
2014-03-05,84962.0
2014-03-06,81147.0
2014-03-07,80361.0
2014-03-08,94346.0
2014-03-09,92694.0
2014-03-10,77536.0
2014-03-11,75793.0
2014-03-12,75820.0
2014-03-13,72982.0
2014-03-14,77386.0
2014-03-15,91559.0
2014-03-16,93240.0
2014-03-17,80383.0
2014-03-18,75912.0
2014-03-19,76911.0
2014-03-20,74462.0
2014-03-21,78342.0
2014-03-22,93889.0
2014-03-23,89071.0
2014-03-24,74406.0
2014-03-25,74454.0
2014-03-26,74887.0
2014-03-27,71079.0
2014-03-28,78180.0
2014-03-29,95635.0
2014-03-30,88582.0
2014-03-31,82265.0
2014-04-01,84822.0
2014-04-02,83375.0
2014-04-03,78063.0
2014-04-04,81700.0
2014-04-05,101536.0
2014-04-06,94488.0
2014-04-07,80982.0
2014-04-08,76904.0
2014-04-09,78352.0
2014-04-10,76260.0
2014-04-11,80053.0
2014-04-12,95879.0
2014-04-13,88770.0
2014-04-14,77753.0
2014-04-15,76278.0
2014-04-16,81231.0
2014-04-17,84493.0
2014-04-18,81003.0
2014-04-19,92589.0
2014-04-20,86198.0
2014-04-21,79111.0
2014-04-22,75889.0
2014-04-23,75358.0
2014-04-24,71753.0
2014-04-25,75347.0
2014-04-26,89576.0
2014-04-27,88583.0
2014-04-28,73482.0
2014-04-29,71015.0
2014-04-30,74823.0
2014-05-01,87240.0
2014-05-02,80437.0
2014-05-03,98252.0
2014-05-04,93157.0
2014-05-05,77689.0
2014-05-06,75193.0
2014-05-07,77067.0
2014-05-08,73342.0
2014-05-09,81067.0
2014-05-10,108342.0
2014-05-11,90945.0
2014-05-12,76000.0
2014-05-13,73847.0
2014-05-14,73257.0
2014-05-15,70281.0
2014-05-16,75778.0
2014-05-17,91408.0
2014-05-18,93334.0
2014-05-19,75548.0
2014-05-20,73023.0
2014-05-21,73409.0
2014-05-22,68645.0
2014-05-23,71882.0
2014-05-24,90183.0
2014-05-25,88321.0
2014-05-26,73627.0
2014-05-27,70265.0
2014-05-28,71949.0
2014-05-29,74837.0
2014-05-30,77930.0
2014-05-31,97007.0
2014-06-01,101478.0
2014-06-02,83193.0
2014-06-03,79665.0
2014-06-04,78673.0
2014-06-05,73882.0
2014-06-06,77054.0
2014-06-07,94798.0
2014-06-08,91509.0
2014-06-09,76770.0
2014-06-10,72457.0
2014-06-11,74691.0
2014-06-12,70928.0
2014-06-13,79126.0
2014-06-14,106217.0
2014-06-15,81730.0
2014-06-16,78357.0
2014-06-17,74593.0
2014-06-18,73547.0
2014-06-19,69533.0
2014-06-20,74637.0
2014-06-21,90482.0
2014-06-22,88830.0
2014-06-23,74621.0
2014-06-24,69887.0
2014-06-25,73770.0
2014-06-26,68189.0
2014-06-27,73887.0
2014-06-28,86469.0
2014-06-29,83832.0
2014-06-30,76339.0
2014-07-01,79972.0
2014-07-02,83075.0
2014-07-03,77099.0
2014-07-04,78171.0
2014-07-05,92536.0
2014-07-06,90910.0
2014-07-07,79130.0
2014-07-08,74393.0
2014-07-09,73421.0
2014-07-10,71722.0
2014-07-11,74586.0
2014-07-12,89793.0
2014-07-13,79840.0
2014-07-14,76320.0
2014-07-15,76497.0
2014-07-16,77335.0
2014-07-17,72365.0
2014-07-18,76812.0
2014-07-19,88541.0
2014-07-20,82660.0
2014-07-21,77658.0
2014-07-22,73749.0
2014-07-23,74346.0
2014-07-24,72513.0
2014-07-25,78229.0
2014-07-26,87657.0
2014-07-27,81927.0
2014-07-28,77123.0
2014-07-29,73622.0
2014-07-30,74905.0
2014-07-31,75434.0
2014-08-01,87196.0
2014-08-02,97649.0
2014-08-03,90780.0
2014-08-04,83158.0
2014-08-05,79178.0
2014-08-06,78787.0
2014-08-07,74620.0
2014-08-08,78698.0
2014-08-09,88010.0
2014-08-10,82185.0
2014-08-11,78908.0
2014-08-12,73280.0
2014-08-13,76370.0
2014-08-14,73787.0
2014-08-15,81345.0
2014-08-16,91797.0
2014-08-17,87306.0
2014-08-18,80849.0
2014-08-19,77282.0
2014-08-20,79897.0
2014-08-21,75218.0
2014-08-22,78705.0
2014-08-23,89623.0
2014-08-24,85697.0
2014-08-25,77287.0
2014-08-26,74029.0
2014-08-27,75594.0
2014-08-28,71897.0
2014-08-29,78280.0
2014-08-30,96128.0
2014-08-31,94032.0
2014-09-01,87941.0
2014-09-02,83895.0
2014-09-03,83264.0
2014-09-04,76357.0
2014-09-05,79393.0
2014-09-06,97051.0
2014-09-07,97206.0
2014-09-08,80954.0
2014-09-09,75647.0
2014-09-10,77110.0
2014-09-11,73413.0
2014-09-12,77324.0
2014-09-13,94599.0
2014-09-14,91685.0
2014-09-15,80209.0
2014-09-16,78628.0
2014-09-17,76934.0
2014-09-18,71000.0
2014-09-19,75575.0
2014-09-20,94175.0
2014-09-21,91092.0
2014-09-22,76335.0
2014-09-23,74715.0
2014-09-24,75802.0
2014-09-25,70769.0
2014-09-26,73141.0
2014-09-27,90831.0
2014-09-28,89876.0
2014-09-29,76390.0
2014-09-30,77820.0
2014-10-01,84960.0
2014-10-02,79575.0
2014-10-03,84217.0
2014-10-04,99718.0
2014-10-05,94446.0
2014-10-06,80160.0
2014-10-07,78066.0
2014-10-08,77046.0
2014-10-09,74220.0
2014-10-10,83961.0
2014-10-11,91360.0
2014-10-12,86736.0
2014-10-13,76957.0
2014-10-14,73921.0
2014-10-15,77781.0
2014-10-16,73632.0
2014-10-17,75640.0
2014-10-18,94313.0
2014-10-19,92246.0
2014-10-20,78183.0
2014-10-21,73577.0
2014-10-22,73816.0
2014-10-23,71293.0
2014-10-24,73477.0
2014-10-25,92005.0
2014-10-26,90363.0
2014-10-27,74434.0
2014-10-28,72417.0
2014-10-29,74037.0
2014-10-30,71373.0
2014-10-31,79380.0
2014-11-01,96265.0
2014-11-02,78183.0
2014-11-03,91982.0
2014-11-04,80319.0
2014-11-05,80883.0
2014-11-06,75527.0
2014-11-07,77407.0
2014-11-08,93764.0
2014-11-09,92456.0
2014-11-10,75496.0
2014-11-11,73496.0
2014-11-12,75032.0
2014-11-13,71007.0
2014-11-14,76645.0
2014-11-15,92867.0
2014-11-16,92544.0
2014-11-17,77532.0
2014-11-18,74317.0
2014-11-19,72588.0
2014-11-20,73630.0
2014-11-21,77423.0
2014-11-22,91986.0
2014-11-23,90947.0
2014-11-24,76731.0
2014-11-25,73268.0
2014-11-26,74865.0
2014-11-27,71278.0
2014-11-28,78509.0
2014-11-29,96504.0
2014-11-30,96847.0
2014-12-01,86943.0
2014-12-02,84903.0
2014-12-03,82957.0
2014-12-04,79357.0
2014-12-05,84023.0
2014-12-06,95549.0
2014-12-07,97587.0
2014-12-08,86182.0
2014-12-09,82255.0
2014-12-10,84084.0
2014-12-11,83115.0
2014-12-12,86621.0
2014-12-13,104404.0
2014-12-14,102605.0
2014-12-15,94336.0
2014-12-16,96222.0
2014-12-17,99887.0
2014-12-18,102225.0
2014-12-19,104187.0
2014-12-20,118293.0
2014-12-21,118694.0
2014-12-22,134574.0
2014-12-23,144513.0
2014-12-24,156546.0
2014-12-25,
2014-12-26,108760.0
2014-12-27,98956.0
2014-12-28,86890.0
2014-12-29,100363.0
2014-12-30,117100.0
2014-12-31,126952.0
2015-01-01,2202.0
2015-01-02,96809.0
2015-01-03,96288.0
2015-01-04,94496.0
2015-01-05,88880.0
2015-01-06,82581.0
2015-01-07,83804.0
2015-01-08,77474.0
2015-01-09,79379.0
2015-01-10,92717.0
2015-01-11,94679.0
2015-01-12,79557.0
2015-01-13,75846.0
2015-01-14,77003.0
2015-01-15,73949.0
2015-01-16,76133.0
2015-01-17,96331.0
2015-01-18,92139.0
2015-01-19,77981.0
2015-01-20,75810.0
2015-01-21,77316.0
2015-01-22,73150.0
2015-01-23,76086.0
2015-01-24,94292.0
2015-01-25,89418.0
2015-01-26,74534.0
2015-01-27,71018.0
2015-01-28,73108.0
2015-01-29,70000.0
2015-01-30,79491.0
2015-01-31,96588.0
2015-02-01,98364.0
2015-02-02,84117.0
2015-02-03,80387.0
2015-02-04,80565.0
2015-02-05,78116.0
2015-02-06,79259.0
2015-02-07,94991.0
2015-02-08,88360.0
2015-02-09,79999.0
2015-02-10,76983.0
2015-02-11,78118.0
2015-02-12,78137.0
2015-02-13,95708.0
2015-02-14,105818.0
2015-02-15,77512.0
2015-02-16,75439.0
2015-02-17,79643.0
2015-02-18,85992.0
2015-02-19,78446.0
2015-02-20,84726.0
2015-02-21,92718.0
2015-02-22,95074.0
2015-02-23,76355.0
2015-02-24,76065.0
2015-02-25,75253.0
2015-02-26,71797.0
2015-02-27,80395.0
2015-02-28,97647.0
2015-03-01,100885.0
2015-03-02,84649.0
2015-03-03,83100.0
2015-03-04,84199.0
2015-03-05,79040.0
2015-03-06,82542.0
2015-03-07,102516.0
2015-03-08,95738.0
2015-03-09,83173.0
2015-03-10,82922.0
2015-03-11,80024.0
2015-03-12,75430.0
2015-03-13,80200.0
2015-03-14,98468.0
2015-03-15,93123.0
2015-03-16,81430.0
2015-03-17,77689.0
2015-03-18,75660.0
2015-03-19,74414.0
2015-03-20,83777.0
2015-03-21,99233.0
2015-03-22,93794.0
2015-03-23,80606.0
2015-03-24,77293.0
2015-03-25,77842.0
2015-03-26,73600.0
2015-03-27,80951.0
2015-03-28,94064.0
2015-03-29,91104.0
2015-03-30,77318.0
2015-03-31,80716.0
2015-04-01,89824.0
2015-04-02,90983.0
2015-04-03,85946.0
2015-04-04,99813.0
2015-04-05,91181.0
2015-04-06,85469.0
2015-04-07,81779.0
2015-04-08,81262.0
2015-04-09,76461.0
2015-04-10,81510.0
2015-04-11,97337.0
2015-04-12,95678.0
2015-04-13,82116.0
2015-04-14,75244.0
2015-04-15,80265.0
2015-04-16,77637.0
2015-04-17,80726.0
2015-04-18,99304.0
2015-04-19,94790.0
2015-04-20,82615.0
2015-04-21,78187.0
2015-04-22,78529.0
2015-04-23,75289.0
2015-04-24,79301.0
2015-04-25,95572.0
2015-04-26,90784.0
2015-04-27,77486.0
2015-04-28,73013.0
2015-04-29,75690.0
2015-04-30,79564.0
2015-05-01,94567.0
2015-05-02,100716.0
2015-05-03,94618.0
2015-05-04,84198.0
2015-05-05,82729.0
2015-05-06,83390.0
2015-05-07,80437.0
2015-05-08,85892.0
2015-05-09,115616.0
2015-05-10,95869.0
2015-05-11,81414.0
2015-05-12,77407.0
2015-05-13,75555.0
2015-05-14,72043.0
2015-05-15,80107.0
2015-05-16,99115.0
2015-05-17,97521.0
2015-05-18,80398.0
2015-05-19,76783.0
2015-05-20,78779.0
2015-05-21,74029.0
2015-05-22,78307.0
2015-05-23,95351.0
2015-05-24,93816.0
2015-05-25,77956.0
2015-05-26,74097.0
2015-05-27,76164.0
2015-05-28,73171.0
2015-05-29,83081.0
2015-05-30,102728.0
2015-05-31,108057.0
2015-06-01,91732.0
2015-06-02,84760.0
2015-06-03,82916.0
2015-06-04,79588.0
2015-06-05,83671.0
2015-06-06,99584.0
2015-06-07,98730.0
2015-06-08,81106.0
2015-06-09,78401.0
2015-06-10,77775.0
2015-06-11,73723.0
2015-06-12,79332.0
2015-06-13,95583.0
2015-06-14,93452.0
2015-06-15,79423.0
2015-06-16,80948.0
2015-06-17,80273.0
2015-06-18,76902.0
2015-06-19,83715.0
2015-06-20,108362.0
2015-06-21,92077.0
2015-06-22,81755.0
2015-06-23,78858.0
2015-06-24,74979.0
2015-06-25,72661.0
2015-06-26,78165.0
2015-06-27,92052.0
2015-06-28,93170.0
2015-06-29,76946.0
2015-06-30,80264.0
2015-07-01,89117.0
2015-07-02,83862.0
2015-07-03,88101.0
2015-07-04,102116.0
2015-07-05,94248.0
2015-07-06,86147.0
2015-07-07,76716.0
2015-07-08,84116.0
2015-07-09,79197.0
2015-07-10,81733.0
2015-07-11,91861.0
2015-07-12,90004.0
2015-07-13,80081.0
2015-07-14,76798.0
2015-07-15,80203.0
2015-07-16,77483.0
2015-07-17,82400.0
2015-07-18,93463.0
2015-07-19,89543.0
2015-07-20,82542.0
2015-07-21,78316.0
2015-07-22,77969.0
2015-07-23,74744.0
2015-07-24,83784.0
2015-07-25,92906.0
2015-07-26,90148.0
2015-07-27,80240.0
2015-07-28,77193.0
2015-07-29,78724.0
2015-07-30,75122.0
2015-07-31,85907.0
2015-08-01,105307.0
2015-08-02,97134.0
2015-08-03,89639.0
2015-08-04,85613.0
2015-08-05,84912.0
2015-08-06,80008.0
2015-08-07,85461.0
2015-08-08,93044.0
2015-08-09,79233.0
2015-08-10,87127.0
2015-08-11,82118.0
2015-08-12,82224.0
2015-08-13,77320.0
2015-08-14,85068.0
2015-08-15,101204.0
2015-08-16,91810.0
2015-08-17,84497.0
2015-08-18,81121.0
2015-08-19,81318.0
2015-08-20,78717.0
2015-08-21,85259.0
2015-08-22,94782.0
2015-08-23,89641.0
2015-08-24,82462.0
2015-08-25,78984.0
2015-08-26,78623.0
2015-08-27,75910.0
2015-08-28,81668.0
2015-08-29,96050.0
2015-08-30,92502.0
2015-08-31,86301.0
2015-09-01,90485.0
2015-09-02,88953.0
2015-09-03,83192.0
2015-09-04,84429.0
2015-09-05,103308.0
2015-09-06,100483.0
2015-09-07,85728.0
2015-09-08,81290.0
2015-09-09,81083.0
2015-09-10,76378.0
2015-09-11,80722.0
2015-09-12,96719.0
2015-09-13,94872.0
2015-09-14,80058.0
2015-09-15,80367.0
2015-09-16,81886.0
2015-09-17,75483.0
2015-09-18,80610.0
2015-09-19,97499.0
2015-09-20,94345.0
2015-09-21,81429.0
2015-09-22,77608.0
2015-09-23,78775.0
2015-09-24,73545.0
2015-09-25,79507.0
2015-09-26,94388.0
2015-09-27,92915.0
2015-09-28,77182.0
2015-09-29,74165.0
2015-09-30,77848.0
2015-10-01,83792.0
2015-10-02,87428.0
2015-10-03,105572.0
2015-10-04,100646.0
2015-10-05,86220.0
2015-10-06,80330.0
2015-10-07,81073.0
2015-10-08,78172.0
2015-10-09,90250.0
2015-10-10,94991.0
2015-10-11,90881.0
2015-10-12,80029.0
2015-10-13,72375.0
2015-10-14,76395.0
2015-10-15,75010.0
2015-10-16,83029.0
2015-10-17,98871.0
2015-10-18,96231.0
2015-10-19,79787.0
2015-10-20,78289.0
2015-10-21,78173.0
2015-10-22,73095.0
2015-10-23,78019.0
2015-10-24,93418.0
2015-10-25,93799.0
2015-10-26,76122.0
2015-10-27,73841.0
2015-10-28,74249.0
2015-10-29,70572.0
2015-10-30,81174.0
2015-10-31,98651.0
2015-11-01,83827.0
2015-11-02,80162.0
2015-11-03,92896.0
2015-11-04,85572.0
2015-11-05,78103.0
2015-11-06,79994.0
2015-11-07,96498.0
2015-11-08,96692.0
2015-11-09,78801.0
2015-11-10,77488.0
2015-11-11,77427.0
2015-11-12,72788.0
2015-11-13,80292.0
2015-11-14,96119.0
2015-11-15,96807.0
2015-11-16,80136.0
2015-11-17,76290.0
2015-11-18,78369.0
2015-11-19,74410.0
2015-11-20,83456.0
2015-11-21,94660.0
2015-11-22,93697.0
2015-11-23,78586.0
2015-11-24,76930.0
2015-11-25,79328.0
2015-11-26,74586.0
2015-11-27,83890.0
2015-11-28,95616.0
2015-11-29,99517.0
2015-11-30,85256.0
2015-12-01,87991.0
2015-12-02,88508.0
2015-12-03,84532.0
2015-12-04,87033.0
2015-12-05,100637.0
2015-12-06,100258.0
2015-12-07,88424.0
2015-12-08,83706.0
2015-12-09,86615.0
2015-12-10,83880.0
2015-12-11,89351.0
2015-12-12,103409.0
2015-12-13,100875.0
2015-12-14,88540.0
2015-12-15,89726.0
2015-12-16,95973.0
2015-12-17,98732.0
2015-12-18,101639.0
2015-12-19,123810.0
2015-12-20,120843.0
2015-12-21,124711.0
2015-12-22,138921.0
2015-12-23,153338.0
2015-12-24,171169.0
2015-12-25,
2015-12-26,113594.0
2015-12-27,93020.0
2015-12-28,95257.0
2015-12-29,104623.0
2015-12-30,118947.0
2015-12-31,131826.0
2016-01-01,
2016-01-02,69628.0
2016-01-03,
2016-01-04,17829.0
2016-01-05,89018.0
2016-01-06,88846.0
2016-01-07,80412.0
2016-01-08,83344.0
2016-01-09,100975.0
2016-01-10,97323.0
2016-01-11,80506.0
2016-01-12,77696.0
2016-01-13,76217.0
2016-01-14,74909.0
2016-01-15,83105.0
2016-01-16,99698.0
2016-01-17,95155.0
2016-01-18,81486.0
2016-01-19,76092.0
2016-01-20,82989.0
2016-01-21,74141.0
2016-01-22,79760.0
2016-01-23,95634.0
2016-01-24,89786.0
2016-01-25,76042.0
2016-01-26,75639.0
2016-01-27,76912.0
2016-01-28,73110.0
2016-01-29,81081.0
2016-01-30,98201.0
2016-01-31,95671.0
2016-02-01,87827.0
2016-02-02,84928.0
2016-02-03,84704.0
2016-02-04,82446.0
2016-02-05,89355.0
2016-02-06,100641.0
2016-02-07,78884.0
2016-02-08,75047.0
2016-02-09,79222.0
2016-02-10,86720.0
2016-02-11,81444.0
2016-02-12,87451.0
2016-02-13,101849.0
2016-02-14,99462.0
2016-02-15,83293.0
2016-02-16,81192.0
2016-02-17,80996.0
2016-02-18,74797.0
2016-02-19,82564.0
2016-02-20,95533.0
2016-02-21,91533.0
2016-02-22,79775.0
2016-02-23,77672.0
2016-02-24,78364.0
2016-02-25,74029.0
2016-02-26,80200.0
2016-02-27,95659.0
2016-02-28,90059.0
2016-02-29,80152.0
2016-03-01,87759.0
2016-03-02,88779.0
2016-03-03,79787.0
2016-03-04,86493.0
2016-03-05,102170.0
2016-03-06,95178.0
2016-03-07,84681.0
2016-03-08,84111.0
2016-03-09,79580.0
2016-03-10,76879.0
2016-03-11,82962.0
2016-03-12,97275.0
